4844,5293.13,5755.87,6205,6646.8,7088.6,7530.4,7972.2,8414,10031,10639.171,11312
16984.9211,20106.96449,23136.36924,26737.59736,31260.8835,36484.3304,41737.27835,47734.995,54657.78748,92405.13823,152783.6652,243147.045
297.8,343.74413,375.129,408.5,452.22,499.14,547.56,610.28,707.9,933.8,1165.7,1453.1
6.5163018,7.404975244,7.931192177,8.443217178,9.158533794,9.888193704,10.64243317,11.37638819,12.22889904,14.52423777,16.31471509,20.27714539
12.18263348,12.90206951,13.3391964,13.75548306,14.14030054,14.5391383,14.89869428,15.35590077,15.77492454,16.61708206,16.71266874,16.98429204
469.3078623,506.1073943,524.8344653,544.5423606,568.3505626,588.2147366,611.0747354,631.673112,659.2001731,784.9282713,845.1350749,916.9196737
52.67412163,55.01606969,55.8922304,57.84509037,59.67958758,61.94109108,64.58531866,68.33550724,74.26921726,85.26616031,92.23262554,103.7629855
488.0030774,499.242962,508.9354261,521.6651436,528.3160253,536.6706025,539.3684236,541.6815278,573.9901616,654.7966257,709.3449633,810.9399788
65.3664685,75.89923891,77.57098852,79.39179578,85.91445166,92.95297114,100.1346625,109.5396812,119.4416654,153.3851152,151.8496071,146.9536744
56.25765908,65.41126572,66.29391916,67.32059258,72.66156095,78.69617826,84.80239481,92.92505443,101.007107,131.7481838,128.6041548,123.0964344
6.8,8.114916391,8.857618481,9.601952446,10.73120571,11.68237768,12.7033444,13.93649276,15.70690695,18.73325251,20.41275819,21.03694599
4844,5293.13,5755.87,6205,6646.8,7088.6,7530.4,7972.2,8414,10031,10639.171,11312
16984.9211,20106.96449,23136.36924,26737.59736,31260.8835,36484.3304,41737.27835,47734.995,54657.78748,92405.13823,152783.6652,243147.045
297.8,343.74413,375.129,398.0571643,435.3137931,477.1922248,525.3119737,589.1473698,688.1513519,905.566977,1132.488464,1408.904527
6.5163018,7.404975244,7.931192177,8.236423602,8.821526029,9.44847831,10.19311635,10.94731667,11.81165449,13.80117018,15.40876942,19.1095891
12.18263348,12.90206951,13.3391964,13.7363687,14.10874224,14.49903939,14.85818461,15.31902433,15.74388857,16.57785994,16.67215526,16.93843506
469.3078623,506.1073943,524.8344653,544.5423606,568.3505626,588.2147366,611.0747354,631.673112,659.2001731,784.9282713,845.1350749,916.9196737
52.67412163,55.01606969,55.8922304,57.84509037,59.67958758,61.94109108,64.58531866,68.33550724,74.26921726,85.26616031,92.23262554,103.7629855
488.0030774,499.242962,508.9354261,521.6651436,528.3160253,536.6706025,539.3684236,541.6815278,573.9901616,654.7966257,709.3449633,810.9399788
65.3664685,75.89923891,77.57098852,78.173862,83.50447212,89.54732393,97.18093637,107.0135124,117.6832392,149.3451875,144.2243723,141.7567644
56.25765908,65.41126572,66.29391916,66.44882598,70.82465568,76.01961791,82.58239129,91.06348445,99.8010115,128.4089278,121.705374,118.7218115
6.8,8.114916391,8.857618481,9.255785272,10.15813144,10.95329081,11.96962182,13.27189401,15.15457616,18.03258071,19.68630419,20.21465884
4844,5293.13,5682.6975,6092.125,6391.8228,6691.5206,6991.2184,7290.9152,7590.613,7816.999,7198.999,6415.001
16984.9211,20106.96449,21292.24402,23925.39232,27238.98931,30717.71367,33542.70649,36379.36693,39190.55057,48915.8994,57445.04129,64774.59675
297.8,343.74413,339.2,359.2,384.26,412.32,438.78,479.74,538.3,571.9,550.4,537.2
6.5173018,7.405975244,7.229832957,7.464554952,7.753402867,8.051572609,8.309235297,8.493885369,8.787953931,7.510257462,5.580315663,4.614760638
12.18252544,12.90152949,13.13264178,13.55386705,13.8330535,14.12710268,14.38406457,14.7238952,15.01495732,14.97799345,14.2462118,13.7074482
469.3087956,506.0955938,509.7484519,525.7159997,539.904785,550.7798482,563.284311,574.3629069,589.1250327,612.8655175,584.0590849,546.4780508
52.67442591,55.00746234,54.40087165,55.58164099,56.59510896,57.89764877,59.01205643,61.02010636,64.03027949,62.552932,57.6043637,54.38859272
488.0130774,499.1165286,496.0057105,502.4960877,505.6548971,510.0140145,509.5655102,508.049437,525.7741155,542.4778586,522.1957801,517.2418119
65.3665485,75.89822744,72.87120819,72.53941836,75.43636565,79.09737649,82.93574567,87.51903127,92.9631174,92.43526908,70.7307064,54.60208013
56.25765908,65.41126572,62.37217529,61.51820091,63.74709576,66.77791401,70.08486711,73.80485973,78.20309163,77.83825947,57.44772913,42.76950039
6.8,8.114916391,8.080532813,8.554951144,9.174991344,9.758443825,10.24137348,11.06315825,12.06714306,11.8145487,10.64523712,9.265308893
4844,5293.13,5682.6975,6092.125,6391.8228,6691.5206,6991.2184,7290.9152,7590.613,7816.999,7198.999,6415.001
16984.9211,20106.96449,22689.87114,26312.08285,31084.77073,36341.51038,41156.81893,46389.09244,51973.51627,82019.816,123899.5135,180832.2838
297.8,343.74413,352.2,379.8,415.74,455.48,497.02,569.86,668.3,919.8,1068,1243.9
6.4943018,7.327975244,7.27112875,7.493173178,7.813716321,8.165179016,8.537052831,8.781430911,9.285256665,9.02172179,9.269015209,10.33410016
12.19672525,12.89492404,13.10303304,13.47531085,13.75068982,14.0370769,14.30213371,14.69697793,15.0647097,15.35746083,14.88848991,14.54852764
469.2135956,505.7726605,511.3919284,526.2131939,538.3088954,548.0390551,559.7255094,569.5386684,583.6529662,619.045387,594.1154314,566.8691372
52.64338834,54.90217802,54.79691586,56.19634247,57.04986684,58.62275535,59.99985474,63.09274904,67.09101415,75.42920643,74.20976785,74.36585467
486.9930774,495.6565286,490.0336105,492.3691877,472.0759371,469.6571714,456.7441958,447.01104,440.3925385,444.7830136,444.2873181,450.0578549
65.20098109,75.71739032,74.12712617,74.49683765,76.22015367,77.1819929,78.31329648,79.87691276,81.79497167,79.3968431,69.95936254,64.90176282
56.10025167,65.25810859,63.40413711,63.20467145,64.08791875,64.26876516,64.52760711,64.76118866,64.93367894,59.09552278,49.25551315,44.39400965
6.8,8.114916391,8.379928983,8.9556599,9.793156385,10.57388909,11.44746428,12.78183082,14.52697002,17.93589941,18.39378924,18.24944234
4844,5293.13,5755.87,6205,6646.8,7088.6,7530.4,7972.2,8414,10031,10639.171,11312
16984.9211,20106.96449,24293.0772,29169.05013,35829.77531,43421.43765,51245.93075,59956.53174,69594.96245,138392.199,270557.0559,520529.1721
297.8,343.74413,382.3,435.7,495.54,565.38,635.52,723.16,836.9,1240.4,1790,2494.2
6.5163018,7.404975244,8.158902055,9.099494592,10.17178865,11.39678163,12.62574608,13.74173085,15.08344229,20.10431224,26.95685711,35.84431659
12.18263348,12.90206951,13.36363476,13.80927142,14.27227027,14.76604138,15.2329409,15.80035879,16.3400657,17.59453329,18.1252254,19.13618974
469.3078623,506.1073943,527.005092,555.6218569,581.0802897,606.3843036,633.7648108,660.5200431,692.1918889,845.3852253,957.5709196,1072.215525
52.67412163,55.01606969,56.44449989,59.29968266,61.60544624,65.20893699,68.97854147,74.21800046,80.8466376,98.30427044,113.3424658,134.021923
488.0030774,499.242962,512.0449591,533.7891436,521.4942253,529.448001,524.5810078,519.1989458,514.3479386,546.7863617,575.8684573,643.9489518
65.3664685,75.89923891,78.12961721,81.86105713,89.40303125,98.96151875,110.6251664,124.0260875,141.0328552,206.6134293,241.0154179,231.8535744
56.25765908,65.41126572,66.64485349,69.23150449,75.31382163,83.49142401,93.59730595,105.1924651,120.0288204,179.876065,210.2468949,196.4095669
6.8,8.114916391,9.065312849,10.16030189,11.56752462,12.89567953,14.39893719,16.1554885,18.27638322,23.83368545,27.93582899,32.6237135
4844,5293.13,5902.1517,6419.671,7024.6462,7629.6204,8234.5956,8839.5698,9444.544,12495,15357.998,17592.001
16984.9211,20106.96449,23062.7381,26987.35512,32132.81539,37874.30252,43844.67354,50286.00621,57118.2675,101703.7088,177661.5133,296234.8444
297.8,343.74413,373.9,420.7,472.32,532.44,598.06,666.08,741.3,996.3,1295.2,1698.7
6.5173018,7.406975244,7.969179106,8.772575627,9.703517482,10.77045183,11.94537495,13.13050208,14.36994688,17.24759005,21.19103781,26.58506198
12.18211108,12.90294686,13.29269982,13.81266023,14.27228547,14.74632981,15.20291928,15.72452701,16.18017663,17.20805391,18.08298988,18.9751807
469.3106623,506.1344406,524.9314634,550.4116352,580.2311284,606.9856359,637.4688232,665.5066502,696.9393077,850.8160533,1019.139738,1167.80339
52.67503449,55.03005378,56.05403671,58.60065938,61.22811009,64.5027554,68.32405256,72.66506756,77.93563882,91.90891499,104.3123208,119.0252505
488.0330774,499.5327443,510.2942155,530.4746699,546.5301365,563.6896888,574.0317326,577.4616747,603.0375338,696.8406785,784.8534939,928.943895
65.3667085,75.90155717,77.23467862,80.41280405,86.70087097,94.35124816,104.3790446,116.2239147,129.4158505,174.0663482,196.2081808,181.6622188
56.25765908,65.41126572,65.94503164,68.06933167,73.03859662,79.52734974,88.08978571,98.35153858,109.9097357,150.6148264,170.2915969,154.3399139
6.8,8.114916391,8.859972457,9.856998227,11.1077515,12.20099554,13.5947941,15.11535784,16.68602971,20.44207923,22.89783773,24.2680317
